CHARGE CODE;rate_final;TIPO DE RENTA
RC1_SCT4683;101.61;ADELANTADA
RC1_SCT4684;66.01;ADELANTADA
RC1_SCT4685;53.3;ADELANTADA
RC1_SCT4687;32.11;ADELANTADA
RC1_SCT4688;27.03;ADELANTADA
RC1_SCT4695;254.15;ADELANTADA
RC1_SCT4696;169.41;ADELANTADA
RC1_SCT4697;118.56;ADELANTADA
RC1_SCT4698;98.22;ADELANTADA
RC1_SCT4699;85.5;ADELANTADA
RC1_SCT4700;88.89;ADELANTADA
RC1_SCT4701;80.42;ADELANTADA
RC1_SCT4702;66.01;ADELANTADA
RC1_SCT4703;56.69;ADELANTADA
RC1_SCT4704;48.22;ADELANTADA
RC1_SCT4705;38.89;ADELANTADA
RC1_SCT4706;123.64;ADELANTADA
RC1_SCT4707;93.98;ADELANTADA
RC1_SCT4708;77.03;ADELANTADA
RC1_SCT4709;66.01;ADELANTADA
RC1_SCT4710;66.01;ADELANTADA
RC1_SCT4711;66.01;ADELANTADA
RC1_SCT4712;43.13;ADELANTADA
RC1_SCT4713;38.89;ADELANTADA
RC1_SEGURODEVIC;0;
RC1_SEGURODEVRV;0;
RC1_SHA001;12.7;
RC1_SRVINTEMERG;0;
RC1_STC1004;42.29;ADELANTADA
RC1_STC1012;27.63;ADELANTADA
RC1_STC1013;42.29;ADELANTADA
RC1_STC1079;49.07;ADELANTADA
RC1_STC1084;101.61;ADELANTADA
RC1_STC1086;85.2;ADELANTADA
RC1_STC1088;39.14;ADELANTADA
RC1_STC1089;62.17;ADELANTADA
RC1_STC1110;21.95;ADELANTADA
RC1_STC1111;21.95;ADELANTADA
RC1_STC1112;27.88;ADELANTADA
RC1_STC1118;42.29;ADELANTADA
RC1_STC1119;50.76;ADELANTADA
RC1_STC1120;67.71;ADELANTADA
RC1_STC1122;57.59;ADELANTADA
RC1_STC1123;69.11;ADELANTADA
RC1_STC1133;49.07;ADELANTADA
RC1_STC1134;55.84;ADELANTADA
RC1_STC1177;67.95;ADELANTADA
RC1_STC1179;54.24;ADELANTADA
RC1_STC1180;0;ADELANTADA
RC1_STC1181;29.93;ADELANTADA
RC1_STC1190;52.99;ADELANTADA
RC1_STC1198;103.65;ADELANTADA
RC1_STC1203;126.71;ADELANTADA
RC1_STC1204;149.74;ADELANTADA
RC1_STC1205;169.41;ADELANTADA
RC1_STC121;81.31;ADELANTADA
RC1_STC1213;126.71;ADELANTADA
RC1_STC132;92.11;ADELANTADA
RC1_STC137;36.87;ADELANTADA
RC1_STC138;36.87;ADELANTADA
RC1_STC1394;23.02;ADELANTADA
RC1_STC1395;34.57;ADELANTADA
RC1_STC1396;46.08;ADELANTADA
RC1_STC1418;42.29;ADELANTADA
RC1_STC1453;39.14;ADELANTADA
RC1_STC1474;27.6;ADELANTADA
RC1_STC1479;43.86;ADELANTADA
RC1_STC1480;37.01;ADELANTADA
RC1_STC1481;32.89;ADELANTADA
RC1_STC1501;42.29;ADELANTADA
RC1_STC1505;49.07;ADELANTADA
RC1_STC1506;55.84;ADELANTADA
RC1_STC1512;36.84;ADELANTADA
RC1_STC1522;85.2;ADELANTADA
RC1_STC1523;108.26;ADELANTADA
RC1_STC1524;126.71;ADELANTADA
RC1_STC1526;169.41;ADELANTADA
RC1_STC1527;254.15;ADELANTADA
RC1_STC1528;48.38;ADELANTADA
RC1_STC1531;41.47;ADELANTADA
RC1_STC1532;48.38;ADELANTADA
RC1_STC1533;52.99;ADELANTADA
RC1_STC1545;23.02;ADELANTADA
RC1_STC1548;110.59;ADELANTADA
RC1_STC1549;115.19;ADELANTADA
RC1_STC1550;165.86;ADELANTADA
RC1_STC1551;211.94;ADELANTADA
RC1_STC1565;42.29;ADELANTADA
RC1_STC1567;57.59;ADELANTADA
RC1_STC1568;69.11;ADELANTADA
RC1_STC1577;34.57;ADELANTADA
RC1_STC1578;34.57;ADELANTADA
RC1_STC1610;92.14;ADELANTADA
RC1_STC1611;101.35;ADELANTADA
RC1_STC1612;112.89;ADELANTADA
RC1_STC1613;117.5;ADELANTADA
RC1_STC1614;165.86;ADELANTADA
RC1_STC1615;211.94;ADELANTADA
RC1_STC1619;117.5;ADELANTADA
RC1_STC1626;34.54;ADELANTADA
RC1_STC1628;55.29;ADELANTADA
RC1_STC1638;48.38;ADELANTADA
RC1_STC1642;23.02;ADELANTADA
RC1_STC1665;71.41;ADELANTADA
RC1_STC1678;71.41;ADELANTADA
RC1_STC169;50.66;ADELANTADA
RC1_STC1716;39.14;ADELANTADA
RC1_STC1719;75.99;ADELANTADA
RC1_STC1720;110.56;ADELANTADA
RC1_STC1728;50.66;ADELANTADA
RC1_STC1731;36.84;ADELANTADA
RC1_STC1732;43.75;ADELANTADA
RC1_STC1733;50.66;ADELANTADA
RC1_STC1734;55.26;ADELANTADA
RC1_STC1750;42.29;ADELANTADA
RC1_STC1751;57.57;ADELANTADA
RC1_STC176;49.07;ADELANTADA
RC1_STC1766;0;ADELANTADA
RC1_STC1786;0;ADELANTADA
RC1_STC1787;0;ADELANTADA
RC1_STC179;85.2;ADELANTADA
RC1_STC1792;46.05;ADELANTADA
RC1_STC1828;41.47;ADELANTADA
RC1_STC1831;57.59;ADELANTADA
RC1_STC1834;69.11;ADELANTADA
RC1_STC1835;74.87;ADELANTADA
RC1_STC1836;79.47;ADELANTADA
RC1_STC1871;122.1;ADELANTADA
RC1_STC188;18.64;ADELANTADA
RC1_STC1901;50.76;ADELANTADA
RC1_STC1902;77.03;ADELANTADA
RC1_STC1903;76.18;ADELANTADA
RC1_STC1904;84.66;ADELANTADA
RC1_STC1905;101.61;ADELANTADA
RC1_STC1907;117.47;ADELANTADA
RC1_STC1911;169.4;ADELANTADA
RC1_STC1912;84.66;ADELANTADA
RC1_STC1915;117.47;ADELANTADA
RC1_STC1959;46.05;ADELANTADA
RC1_STC1960;66.1;ADELANTADA
RC1_STC1966;46.05;ADELANTADA
RC1_STC1967;52.96;ADELANTADA
RC1_STC1968;62.17;ADELANTADA
RC1_STC1969;39.14;ADELANTADA
RC1_STC197;71.38;ADELANTADA
RC1_STC1970;50.85;ADELANTADA
RC1_STC1971;57.57;ADELANTADA
RC1_STC1972;34.54;ADELANTADA
RC1_STC1973;56.69;ADELANTADA
RC1_STC1974;48.36;ADELANTADA
RC1_STC1975;52.96;ADELANTADA
RC1_STC1987;35.5;ADELANTADA
RC1_STC1988;36.84;ADELANTADA
RC1_STC1989;46.05;ADELANTADA
RC1_STC1990;55.26;ADELANTADA
RC1_STC1991;36.84;ADELANTADA
RC1_STC1992;46.05;ADELANTADA
RC1_STC1993;55.26;ADELANTADA
RC1_STC1994;69.08;ADELANTADA
RC1_STC1995;85.2;ADELANTADA
RC1_STC1996;108.26;ADELANTADA
RC1_STC1997;140.5;ADELANTADA
RC1_STC1998;186.58;ADELANTADA
RC1_STC1999;322.51;ADELANTADA
RC1_STC20;0;ADELANTADA
RC1_STC2002;20.72;ADELANTADA
RC1_STC2003;29.96;ADELANTADA
RC1_STC2004;4.11;ADELANTADA
RC1_STC2007;9.86;ADELANTADA
RC1_STC201;36.84;ADELANTADA
RC1_STC2015;3152.72;ADELANTADA
RC1_STC2016;6112.4;ADELANTADA
RC1_STC204;55.84;ADELANTADA
RC1_STC2046;9745.76;ADELANTADA
RC1_STC2056;60.05;ADELANTADA
RC1_STC206;59.87;ADELANTADA
RC1_STC2062;42.29;ADELANTADA
RC1_STC207;42.29;ADELANTADA
RC1_STC2070;115.17;ADELANTADA
RC1_STC208;50.76;ADELANTADA
RC1_STC2157;50.76;ADELANTADA
RC1_STC2166;19.4;ADELANTADA
RC1_STC2168;165.86;ADELANTADA
RC1_STC2179;23.02;ADELANTADA
RC1_STC2194;50.66;ADELANTADA
RC1_STC2195;36.84;ADELANTADA
RC1_STC225;43.75;ADELANTADA
RC1_STC2276;25.34;ADELANTADA
RC1_STC2277;30.42;ADELANTADA
RC1_STC228;193.49;ADELANTADA
RC1_STC2282;0.93;ADELANTADA
RC1_STC2283;1.37;ADELANTADA
RC1_STC2284;3.45;ADELANTADA
RC1_STC229;84.66;ADELANTADA
RC1_STC2299;20.25;ADELANTADA
RC1_STC2307;69.08;ADELANTADA
RC1_STC2345;23.64;ADELANTADA
RC1_STC2353;32.89;ADELANTADA
RC1_STC2355;42.29;ADELANTADA
RC1_STC2356;55.84;ADELANTADA
RC1_STC2362;138.22;ADELANTADA
RC1_STC2378;38.9;ADELANTADA
RC1_STC2379;49.07;ADELANTADA
RC1_STC2380;27.11;ADELANTADA
RC1_STC2381;55.84;ADELANTADA
RC1_STC2382;32.11;ADELANTADA
RC1_STC2383;69.08;ADELANTADA
RC1_STC2384;36.35;ADELANTADA
RC1_STC2385;96.74;ADELANTADA
RC1_STC2400;82.9;ADELANTADA
RC1_STC2406;36.84;ADELANTADA
RC1_STC2407;43.75;ADELANTADA
RC1_STC2408;57.57;ADELANTADA
RC1_STC2409;82.9;ADELANTADA
RC1_STC2410;75.99;ADELANTADA
RC1_STC2411;103.65;ADELANTADA
RC1_STC2412;149.71;ADELANTADA
RC1_STC2413;39.14;ADELANTADA
RC1_STC2414;46.05;ADELANTADA
RC1_STC2415;57.57;ADELANTADA
RC1_STC2416;34.54;ADELANTADA
RC1_STC2417;41.45;ADELANTADA
RC1_STC2419;52.96;ADELANTADA
RC1_STC2434;27.63;ADELANTADA
RC1_STC2435;36.84;ADELANTADA
RC1_STC2436;36.84;ADELANTADA
RC1_STC2441;89.81;ADELANTADA
RC1_STC2442;103.65;ADELANTADA
RC1_STC2443;128.98;ADELANTADA
RC1_STC2444;149.71;ADELANTADA
RC1_STC245;169.41;ADELANTADA
RC1_STC2459;42.29;ADELANTADA
RC1_STC2460;50.76;ADELANTADA
RC1_STC2462;41.44;ADELANTADA
RC1_STC2463;44.83;ADELANTADA
RC1_STC2468;55.26;ADELANTADA
RC1_STC2471;46.05;ADELANTADA
RC1_STC2472;36.87;ADELANTADA
RC1_STC249;254.15;ADELANTADA
RC1_STC250;96.72;ADELANTADA
RC1_STC2527;77.96;ADELANTADA
RC1_STC2528;98.3;ADELANTADA
RC1_STC2532;55.08;ADELANTADA
RC1_STC2544;156.78;ADELANTADA
RC1_STC2554;42.36;ADELANTADA
RC1_STC2555;50.84;ADELANTADA
RC1_STC2556;59.31;ADELANTADA
RC1_STC2557;67.79;ADELANTADA
RC1_STC2558;84.74;ADELANTADA
RC1_STC2560;161.01;ADELANTADA
RC1_STC2561;40.67;ADELANTADA
RC1_STC2562;49.14;ADELANTADA
RC1_STC2563;59.31;ADELANTADA
RC1_STC2564;35.58;ADELANTADA
RC1_STC2565;44.91;ADELANTADA
RC1_STC2566;54.61;ADELANTADA
RC1_STC2567;30.5;ADELANTADA
RC1_STC2569;42.36;ADELANTADA
RC1_STC2570;49.07;ADELANTADA
RC1_STC258;42.29;ADELANTADA
RC1_STC2580;53.3;ADELANTADA
RC1_STC2583;61.77;ADELANTADA
RC1_STC2584;66.01;ADELANTADA
RC1_STC2602;38.13;ADELANTADA
RC1_STC2603;42.36;ADELANTADA
RC1_STC2609;115.24;ADELANTADA
RC1_STC2642;72.8;ADELANTADA
RC1_STC2650;25.34;ADELANTADA
RC1_STC2651;30.42;ADELANTADA
RC1_STC2726;28;ADELANTADA
RC1_STC2727;23;ADELANTADA
RC1_STC2728;28;ADELANTADA
RC1_STC2774;101.61;ADELANTADA
RC1_STC2793;21;ADELANTADA
RC1_STC2795;37.8;ADELANTADA
RC1_STC2823;42.36;ADELANTADA
RC1_STC2824;50.84;ADELANTADA
RC1_STC2829;27.97;ADELANTADA
RC1_STC2834;8.22;ADELANTADA
RC1_STC2835;17.13;ADELANTADA
RC1_STC2863;29.66;ADELANTADA
RC1_STC2864;55.08;ADELANTADA
RC1_STC2866;80.51;ADELANTADA
RC1_STC2868;37.81;ADELANTADA
RC1_STC2869;49.07;ADELANTADA
RC1_STC287;59.87;ADELANTADA
RC1_STC2870;50.41;ADELANTADA
RC1_STC2872;49.07;ADELANTADA
RC1_STC2874;58.82;ADELANTADA
RC1_STC2890;33.61;ADELANTADA
RC1_STC2892;84.66;ADELANTADA
RC1_STC2900;27.73;ADELANTADA
RC1_STC293;50.76;ADELANTADA
RC1_STC2937;2724;ADELANTADA
RC1_STC2963;67.71;ADELANTADA
RC1_STC2964;84.66;ADELANTADA
RC1_STC2967;40.59;ADELANTADA
RC1_STC2968;49.07;ADELANTADA
RC1_STC2969;59.24;ADELANTADA
RC1_STC2970;35.29;ADELANTADA
RC1_STC2971;44.83;ADELANTADA
RC1_STC2975;42.29;ADELANTADA
RC1_STC3016;38.9;ADELANTADA
RC1_STC3028;67.2;ADELANTADA
RC1_STC3029;83.98;ADELANTADA
RC1_STC3031;159.66;ADELANTADA
RC1_STC3032;40.25;ADELANTADA
RC1_STC3034;58.81;ADELANTADA
RC1_STC3035;35.25;ADELANTADA
RC1_STC3036;44.49;ADELANTADA
RC1_STC3037;54.58;ADELANTADA
RC1_STC3038;30.17;ADELANTADA
RC1_STC3040;41.95;ADELANTADA
RC1_STC3050;58.81;ADELANTADA
RC1_STC3063;114.24;ADELANTADA
RC1_STC3074;83.13;ADELANTADA
RC1_STC3075;100;ADELANTADA
RC1_STC3077;254.15;ADELANTADA
RC1_STC3097;58.47;ADELANTADA
RC1_STC310;254.15;ADELANTADA
RC1_STC3100;27.97;ADELANTADA
RC1_STC3104;41.52;ADELANTADA
RC1_STC3105;50;ADELANTADA
RC1_STC3106;66.95;ADELANTADA
RC1_STC3107;75.42;ADELANTADA
RC1_STC3110;39.83;ADELANTADA
RC1_STC3111;48.31;ADELANTADA
RC1_STC3112;56.78;ADELANTADA
RC1_STC3113;65.25;ADELANTADA
RC1_STC3114;34.74;ADELANTADA
RC1_STC3115;43.22;ADELANTADA
RC1_STC3116;51.69;ADELANTADA
RC1_STC3117;60.17;ADELANTADA
RC1_STC3118;29.66;ADELANTADA
RC1_STC3119;55.84;ADELANTADA
RC1_STC3120;33.9;ADELANTADA
RC1_STC3122;46.61;ADELANTADA
RC1_STC3123;41.52;ADELANTADA
RC1_STC3124;42.29;ADELANTADA
RC1_STC3125;46.61;ADELANTADA
RC1_STC3126;49.07;ADELANTADA
RC1_STC3128;76.27;ADELANTADA
RC1_STC3140;20.25;ADELANTADA
RC1_STC3141;21.19;ADELANTADA
RC1_STC3144;83.9;ADELANTADA
RC1_STC3145;100.85;ADELANTADA
RC1_STC3146;117.8;ADELANTADA
RC1_STC3147;126.27;ADELANTADA
RC1_STC3148;169.41;ADELANTADA
RC1_STC3153;113.56;ADELANTADA
RC1_STC3155;169.41;ADELANTADA
RC1_STC3156;42.29;ADELANTADA
RC1_STC3157;42.37;ADELANTADA
RC1_STC3159;76.27;ADELANTADA
RC1_STC3160;49.07;ADELANTADA
RC1_STC3161;55.84;ADELANTADA
RC1_STC3162;38.13;ADELANTADA
RC1_STC3163;42.29;ADELANTADA
RC1_STC3166;41.52;ADELANTADA
RC1_STC3167;58.47;ADELANTADA
RC1_STC3168;83.9;ADELANTADA
RC1_STC3169;109.32;ADELANTADA
RC1_STC3171;168.64;ADELANTADA
RC1_STC3174;84.74;ADELANTADA
RC1_STC3175;55.84;ADELANTADA
RC1_STC3176;76.18;ADELANTADA
RC1_STC3177;80.51;ADELANTADA
RC1_STC3178;105.93;ADELANTADA
RC1_STC3179;143.98;ADELANTADA
RC1_STC3180;156.78;ADELANTADA
RC1_STC3181;72.8;ADELANTADA
RC1_STC3182;72.03;ADELANTADA
RC1_STC3183;76.27;ADELANTADA
RC1_STC3194;55.84;ADELANTADA
RC1_STC3196;67.8;ADELANTADA
RC1_STC3197;18.58;ADELANTADA
RC1_STC32;120.81;ADELANTADA
RC1_STC320;72.01;ADELANTADA
RC1_STC3204;38.9;ADELANTADA
RC1_STC3205;41.52;ADELANTADA
RC1_STC3206;58.47;ADELANTADA
RC1_STC3207;84.66;ADELANTADA
RC1_STC3209;33.05;ADELANTADA
RC1_STC3210;41.52;ADELANTADA
RC1_STC3211;58.47;ADELANTADA
RC1_STC3212;83.9;ADELANTADA
RC1_STC3225;123.36;ADELANTADA
RC1_STC3227;23.64;ADELANTADA
RC1_STC3234;55.08;ADELANTADA
RC1_STC3238;97.46;ADELANTADA
RC1_STC3251;652.63;ADELANTADA
RC1_STC3255;5813.34;ADELANTADA
RC1_STC326;394.96;ADELANTADA
RC1_STC3269;73.67;ADELANTADA
RC1_STC3271;49.07;ADELANTADA
RC1_STC3288;59.32;ADELANTADA
RC1_STC3289;67.8;ADELANTADA
RC1_STC3290;84.74;ADELANTADA
RC1_STC3291;76.27;ADELANTADA
RC1_STC3292;101.69;ADELANTADA
RC1_STC3293;118.64;ADELANTADA
RC1_STC3295;169.41;ADELANTADA
RC1_STC3296;50.76;ADELANTADA
RC1_STC3304;143.22;ADELANTADA
RC1_STC3305;73.73;ADELANTADA
RC1_STC3306;70;ADELANTADA
RC1_STC3307;68.39;ADELANTADA
RC1_STC3308;64.07;ADELANTADA
RC1_STC3309;60.59;ADELANTADA
RC1_STC3324;18.59;ADELANTADA
RC1_STC3325;33.81;ADELANTADA
RC1_STC3334;42.29;ADELANTADA
RC1_STC3336;392;ADELANTADA
RC1_STC3338;1321.6;ADELANTADA
RC1_STC3346;21.71;ADELANTADA
RC1_STC3347;33.81;ADELANTADA
RC1_STC3348;42.37;ADELANTADA
RC1_STC3350;80.51;ADELANTADA
RC1_STC3351;105.93;ADELANTADA
RC1_STC3360;0;ADELANTADA
RC1_STC3362;49.07;ADELANTADA
RC1_STC3363;55.84;ADELANTADA
RC1_STC3374;30.42;ADELANTADA
RC1_STC3375;42.37;ADELANTADA
RC1_STC3376;55.08;ADELANTADA
RC1_STC3377;80.51;ADELANTADA
RC1_STC3378;105.93;ADELANTADA
RC1_STC3380;169.41;ADELANTADA
RC1_STC3384;42.29;ADELANTADA
RC1_STC339;85.2;ADELANTADA
RC1_STC3392;50.85;ADELANTADA
RC1_STC3393;59.32;ADELANTADA
RC1_STC3394;83.9;ADELANTADA
RC1_STC3395;110.08;ADELANTADA
RC1_STC3401;33.05;ADELANTADA
RC1_STC3402;41.52;ADELANTADA
RC1_STC3403;58.47;ADELANTADA
RC1_STC3404;83.9;ADELANTADA
RC1_STC3405;100.85;ADELANTADA
RC1_STC3406;33.05;ADELANTADA
RC1_STC3407;41.52;ADELANTADA
RC1_STC3408;58.47;ADELANTADA
RC1_STC3409;83.9;ADELANTADA
RC1_STC3410;100.85;ADELANTADA
RC1_STC3411;83.9;ADELANTADA
RC1_STC3412;109.32;ADELANTADA
RC1_STC3413;126.27;ADELANTADA
RC1_STC3414;151.69;ADELANTADA
RC1_STC3418;34.74;ADELANTADA
RC1_STC3419;48.31;ADELANTADA
RC1_STC3420;56.78;ADELANTADA
RC1_STC3422;49.07;ADELANTADA
RC1_STC3425;29.66;ADELANTADA
RC1_STC3426;43.22;ADELANTADA
RC1_STC3427;51.69;ADELANTADA
RC1_STC3428;25.42;ADELANTADA
RC1_STC3431;37.29;ADELANTADA
RC1_STC3432;41.52;ADELANTADA
RC1_STC3434;66.95;ADELANTADA
RC1_STC3435;83.9;ADELANTADA
RC1_STC3436;101.61;ADELANTADA
RC1_STC3437;127.03;ADELANTADA
RC1_STC3438;168.64;ADELANTADA
RC1_STC3439;169.41;ADELANTADA
RC1_STC344;108.26;ADELANTADA
RC1_STC3441;33.9;ADELANTADA
RC1_STC3442;38.13;ADELANTADA
RC1_STC3443;49.07;ADELANTADA
RC1_STC3444;63.56;ADELANTADA
RC1_STC3445;80.51;ADELANTADA
RC1_STC3448;84.74;ADELANTADA
RC1_STC3450;101.69;ADELANTADA
RC1_STC3456;42.37;ADELANTADA
RC1_STC3457;59.32;ADELANTADA
RC1_STC3458;76.27;ADELANTADA
RC1_STC3459;84.74;ADELANTADA
RC1_STC3506;38.9;ADELANTADA
RC1_STC3507;44.83;ADELANTADA
RC1_STC3508;42.29;ADELANTADA
RC1_STC3509;49.07;ADELANTADA
RC1_STC3510;63.56;ADELANTADA
RC1_STC3514;59.32;ADELANTADA
RC1_STC3515;76.27;ADELANTADA
RC1_STC3516;84.74;ADELANTADA
RC1_STC3517;101.69;ADELANTADA
RC1_STC3522;44.83;ADELANTADA
RC1_STC3524;67.71;ADELANTADA
RC1_STC3525;84.66;ADELANTADA
RC1_STC3530;38.13;ADELANTADA
RC1_STC3532;67.71;ADELANTADA
RC1_STC3538;55.84;ADELANTADA
RC1_STC3539;84.66;ADELANTADA
RC1_STC3540;105.93;ADELANTADA
RC1_STC3541;139.83;ADELANTADA
RC1_STC3542;169.4;ADELANTADA
RC1_STC3545;55.08;ADELANTADA
RC1_STC3546;80.51;ADELANTADA
RC1_STC3547;105.93;ADELANTADA
RC1_STC3548;139.83;ADELANTADA
RC1_STC3549;169.41;ADELANTADA
RC1_STC3552;27.97;ADELANTADA
RC1_STC3553;42.29;ADELANTADA
RC1_STC3554;49.07;ADELANTADA
RC1_STC3555;30.42;ADELANTADA
RC1_STC3556;33.9;ADELANTADA
RC1_STC3557;42.37;ADELANTADA
RC1_STC3558;50.85;ADELANTADA
RC1_STC3559;59.32;ADELANTADA
RC1_STC3560;84.66;ADELANTADA
RC1_STC3561;110.08;ADELANTADA
RC1_STC3568;25.33;ADELANTADA
RC1_STC3569;27.88;ADELANTADA
RC1_STC3575;55.08;ADELANTADA
RC1_STC3579;97.46;ADELANTADA
RC1_STC3616;44.83;ADELANTADA
RC1_STC3628;27.03;ADELANTADA
RC1_STC3629;27.88;ADELANTADA
RC1_STC3630;33.81;ADELANTADA
RC1_STC3631;42.29;ADELANTADA
RC1_STC3632;44.83;ADELANTADA
RC1_STC3633;50.76;ADELANTADA
RC1_STC3634;55.84;ADELANTADA
RC1_STC3635;77.03;ADELANTADA
RC1_STC3636;77.03;ADELANTADA
RC1_STC3670;80.51;ADELANTADA
RC1_STC3673;76.27;ADELANTADA
RC1_STC3680;24.58;ADELANTADA
RC1_STC3701;0;ADELANTADA
RC1_STC3703;27.88;ADELANTADA
RC1_STC3704;30.42;ADELANTADA
RC1_STC3705;33.81;ADELANTADA
RC1_STC3708;59.32;ADELANTADA
RC1_STC3711;55.08;ADELANTADA
RC1_STC3719;46.61;ADELANTADA
RC1_STC3720;55.84;ADELANTADA
RC1_STC3721;77.03;ADELANTADA
RC1_STC3723;49.07;ADELANTADA
RC1_STC3725;32.24;ADELANTADA
RC1_STC3726;101.61;ADELANTADA
RC1_STC3727;50.76;ADELANTADA
RC1_STC3728;69.08;ADELANTADA
RC1_STC3729;55.84;ADELANTADA
RC1_STC3730;38.9;ADELANTADA
RC1_STC3731;88.89;ADELANTADA
RC1_STC3732;49.07;ADELANTADA
RC1_STC3733;96.74;ADELANTADA
RC1_STC3734;110.56;ADELANTADA
RC1_STC3735;127.03;ADELANTADA
RC1_STC3741;42.29;ADELANTADA
RC1_STC3742;29.93;ADELANTADA
RC1_STC3743;48.38;ADELANTADA
RC1_STC3746;55.84;ADELANTADA
RC1_STC3747;88.89;ADELANTADA
RC1_STC3748;88.97;ADELANTADA
RC1_STC3749;72.8;ADELANTADA
RC1_STC3750;105.92;ADELANTADA
RC1_STC376;33.81;ADELANTADA
RC1_STC3763;169.41;ADELANTADA
RC1_STC3764;50.76;ADELANTADA
RC1_STC3765;49.91;ADELANTADA
RC1_STC3766;50.66;ADELANTADA
RC1_STC3767;33.05;ADELANTADA
RC1_STC3768;42.37;ADELANTADA
RC1_STC3770;46.61;ADELANTADA
RC1_STC3773;49.07;ADELANTADA
RC1_STC3778;33.81;ADELANTADA
RC1_STC3779;47.37;ADELANTADA
RC1_STC3780;59.24;ADELANTADA
RC1_STC3781;84.66;ADELANTADA
RC1_STC3782;110.08;ADELANTADA
RC1_STC3784;169.41;ADELANTADA
RC1_STC3787;30.42;ADELANTADA
RC1_STC3788;38.9;ADELANTADA
RC1_STC3789;49.07;ADELANTADA
RC1_STC3790;42.29;ADELANTADA
RC1_STC3791;50.76;ADELANTADA
RC1_STC3792;59.24;ADELANTADA
RC1_STC3793;88.89;ADELANTADA
RC1_STC3794;110.08;ADELANTADA
RC1_STC3796;169.41;ADELANTADA
RC1_STC3798;254.15;ADELANTADA
RC1_STC3799;31.36;ADELANTADA
RC1_STC3800;38.9;ADELANTADA
RC1_STC3801;42.29;ADELANTADA
RC1_STC3802;55.84;ADELANTADA
RC1_STC3803;49.07;ADELANTADA
RC1_STC3804;55.84;ADELANTADA
RC1_STC3806;88.9;ADELANTADA
RC1_STC3807;114.32;ADELANTADA
RC1_STC3812;38.9;ADELANTADA
RC1_STC3819;82.9;ADELANTADA
RC1_STC3833;110.56;ADELANTADA
RC1_STC3834;80.6;ADELANTADA
RC1_STC3835;88.89;ADELANTADA
RC1_STC3836;108.26;ADELANTADA
RC1_STC3837;46.08;ADELANTADA
RC1_STC3838;100.85;ADELANTADA
RC1_STC3841;149.71;ADELANTADA
RC1_STC3843;75.99;ADELANTADA
RC1_STC3844;92.14;ADELANTADA
RC1_STC3845;59.87;ADELANTADA
RC1_STC3846;155.42;ADELANTADA
RC1_STC3847;96.72;ADELANTADA
RC1_STC3851;67.71;ADELANTADA
RC1_STC3853;50.76;ADELANTADA
RC1_STC3854;84.74;ADELANTADA
RC1_STC3876;58.47;ADELANTADA
RC1_STC3877;83.9;ADELANTADA
RC1_STC3879;42.29;ADELANTADA
RC1_STC389;55.84;ADELANTADA
RC1_STC3896;25.33;ADELANTADA
RC1_STC390;67.71;ADELANTADA
RC1_STC3903;55.84;ADELANTADA
RC1_STC3904;63.56;ADELANTADA
RC1_STC3905;72.03;ADELANTADA
RC1_STC3906;84.66;ADELANTADA
RC1_STC3907;97.46;ADELANTADA
RC1_STC391;101.61;ADELANTADA
RC1_STC3915;55.08;ADELANTADA
RC1_STC3916;63.56;ADELANTADA
RC1_STC3917;76.27;ADELANTADA
RC1_STC3918;84.74;ADELANTADA
RC1_STC3919;93.22;ADELANTADA
RC1_STC392;110.08;ADELANTADA
RC1_STC393;128.98;ADELANTADA
RC1_STC3932;4866.16;ADELANTADA
RC1_STC3934;42.29;ADELANTADA
RC1_STC3935;47.37;ADELANTADA
RC1_STC3936;55;ADELANTADA
RC1_STC3937;42.29;ADELANTADA
RC1_STC3938;50.76;ADELANTADA
RC1_STC3939;55.84;ADELANTADA
RC1_STC394;169.4;ADELANTADA
RC1_STC3940;38.9;ADELANTADA
RC1_STC3941;49.07;ADELANTADA
RC1_STC3942;59.24;ADELANTADA
RC1_STC3943;84.66;ADELANTADA
RC1_STC3944;110.08;ADELANTADA
RC1_STC3946;59.24;ADELANTADA
RC1_STC3947;84.66;ADELANTADA
RC1_STC3948;110.08;ADELANTADA
RC1_STC395;169.41;ADELANTADA
RC1_STC3976;0;ADELANTADA
RC1_STC3977;33.9;ADELANTADA
RC1_STC3978;46.61;ADELANTADA
RC1_STC3979;88.89;ADELANTADA
RC1_STC3980;127.03;ADELANTADA
RC1_STC3981;169.41;ADELANTADA
RC1_STC3982;169.41;ADELANTADA
RC1_STC3983;254.15;ADELANTADA
RC1_STC3985;59.24;ADELANTADA
RC1_STC3986;84.66;ADELANTADA
RC1_STC3987;110.08;ADELANTADA
RC1_STC3988;143.98;ADELANTADA
RC1_STC3989;169.41;ADELANTADA
RC1_STC3990;169.41;ADELANTADA
RC1_STC3991;254.15;ADELANTADA
RC1_STC4000;138.14;ADELANTADA
RC1_STC4048;25.33;ADELANTADA
RC1_STC4053;0;ADELANTADA
RC1_STC4057;80.51;ADELANTADA
RC1_STC4058;72.03;ADELANTADA
RC1_STC4059;15.89;ADELANTADA
RC1_STC4060;70.55;ADELANTADA
RC1_STC4063;18.64;ADELANTADA
RC1_STC4065;25.5;ADELANTADA
RC1_STC4066;30.8;ADELANTADA
RC1_STC4067;39.6;ADELANTADA
